year,month,day,hour,solar
2018,6,26,3,38.68483333333335
2018,6,26,4,79.68516666666667
2018,6,26,5,129.61616666666666
2018,6,26,6,239.22216666666665
2018,6,26,7,442.33433333333323
2018,6,26,8,499.6904999999999
2018,6,26,9,558.6570000000003
2018,6,26,10,592.6955
2018,6,26,11,597.9590000000001
2018,6,26,12,578.3976666666669
2018,6,26,13,511.38866666666655
2018,6,26,14,493.6813333333332
2018,6,26,15,404.26783333333316
2018,6,26,16,225.65883333333332
2018,6,26,17,147.33766666666662
2018,6,26,18,80.01958333333332
2018,6,26,19,12.521833333333335
2018,6,26,20,10.744333333333335
2018,6,26,21,1.0413333333333348
2018,6,26,22,0.0
2018,6,26,23,0.0
2018,6,27,0,0.0
2018,6,27,1,2.2383333333333337
2018,6,27,2,9.781333333333334
2018,6,27,3,20.383833333333346
2018,6,27,4,43.21333333333334
2018,6,27,5,62.1185
2018,6,27,6,92.90049999999998
2018,6,27,7,226.41716666666653
2018,6,27,8,368.80116666666663
2018,6,27,9,549.9710000000003
2018,6,27,10,574.1898333333335
2018,6,27,11,583.4173333333333
2018,6,27,12,525.6874999999999
2018,6,27,13,340.5276666666666
2018,6,27,14,344.6459166666665
2018,6,27,15,362.90666666666664
2018,6,27,16,211.41250000000005
2018,6,27,17,154.93050000000005
2018,6,27,18,56.68174999999998
2018,6,27,19,21.298333333333336
2018,6,27,20,3.190500000000001
2018,6,27,21,0.0385
2018,6,27,22,0.0
2018,6,27,23,0.0
2018,6,28,0,0.0
2018,6,28,1,0.4368333333333333
2018,6,28,2,6.574666666666667
2018,6,28,3,23.188666666666673
2018,6,28,4,43.29100000000002
2018,6,28,5,62.06766666666668
2018,6,28,6,59.55108333333333
2018,6,28,7,69.56966666666669
2018,6,28,8,37.885833333333345
2018,6,28,9,86.338
2018,6,28,10,64.58325
2018,6,28,11,105.11383333333336
2018,6,28,12,173.5641666666667
2018,6,28,13,243.3275
2018,6,28,14,234.14566666666667
2018,6,28,15,298.87016666666665
2018,6,28,16,257.509
2018,6,28,17,129.59116666666668
2018,6,28,18,34.359333333333325
2018,6,28,19,27.816333333333343
2018,6,28,20,14.361666666666675
2018,6,28,21,1.029166666666667
2018,6,28,22,0.0
2018,6,28,23,0.0
2018,6,29,0,0.0
2018,6,29,1,0.08983333333333335
2018,6,29,2,4.6978333333333335
2018,6,29,3,13.693999999999996
2018,6,29,4,28.41533333333334
2018,6,29,5,81.34433333333334
2018,6,29,6,44.38499999999997
2018,6,29,7,98.036
2018,6,29,8,166.84666666666672
2018,6,29,9,170.3466666666667
2018,6,29,10,122.42333333333332
2018,6,29,11,170.83600000000004
2018,6,29,12,273.1846666666666
2018,6,29,13,347.7085
2018,6,29,14,283.46566666666666
2018,6,29,15,202.55208333333343
2018,6,29,16,144.21016666666662
2018,6,29,17,67.58766666666664
2018,6,29,18,51.82316666666665
2018,6,29,19,23.38925000000001
2018,6,29,20,5.2505000000000015
2018,6,29,21,0.9771666666666672
2018,6,29,22,0.0
2018,6,29,23,0.0
2018,6,30,0,0.0
2018,6,30,1,0.7844999999999999
2018,6,30,2,5.894
2018,6,30,3,19.896000000000004
2018,6,30,4,47.71191666666665
2018,6,30,5,89.40116666666664
2018,6,30,6,132.17749999999998
2018,6,30,7,224.17883333333333
2018,6,30,8,482.76858333333337
2018,6,30,9,562.7875000000003
2018,6,30,10,596.5818333333335
2018,6,30,11,607.0705000000003
2018,6,30,12,589.6584999999999
2018,6,30,13,544.4108333333335
2018,6,30,14,475.6273333333331
2018,6,30,15,389.0178333333333
2018,6,30,16,290.44083333333333
2018,6,30,17,188.91716666666665
2018,6,30,18,97.57283333333334
2018,6,30,19,35.05499999999999
2018,6,30,20,9.773749999999998
2018,6,30,21,2.418166666666669
2018,6,30,22,0.0
2018,6,30,23,0.0
2018,7,1,0,0.051333333333333335
2018,7,1,1,3.126166666666668
2018,7,1,2,12.6245
2018,7,1,3,49.018
2018,7,1,4,121.66341666666669
2018,7,1,5,216.70166666666668
2018,7,1,6,320.5420000000001
2018,7,1,7,418.16616666666664
2018,7,1,8,498.21808333333337
2018,7,1,9,557.2028333333333
2018,7,1,10,593.4291666666667
2018,7,1,11,604.4323333333335
2018,7,1,12,588.0501666666665
2018,7,1,13,542.5581666666667
2018,7,1,14,467.8536666666668
2018,7,1,15,379.4948333333333
2018,7,1,16,282.27524999999986
2018,7,1,17,184.11700000000002
2018,7,1,18,95.71983333333336
2018,7,1,19,34.68183333333332
2018,7,1,20,9.97975
2018,7,1,21,2.289500000000003
2018,7,1,22,0.0
2018,7,1,23,0.0
2018,7,2,0,0.025666666666666667
2018,7,2,1,3.0231666666666674
2018,7,2,2,12.482833333333335
2018,7,2,3,47.67916666666667
2018,7,2,4,119.59825
2018,7,2,5,213.00816666666665
2018,7,2,6,313.46433333333334
2018,7,2,7,409.9429999999999
2018,7,2,8,490.1295
2018,7,2,9,548.4909999999999
2018,7,2,10,584.3563333333329
2018,7,2,11,595.3848333333333
2018,7,2,12,579.6339166666671
2018,7,2,13,497.56716666666665
2018,7,2,14,213.57466666666664
2018,7,2,15,117.95766666666668
2018,7,2,16,81.90516666666664
2018,7,2,17,152.39516666666668
2018,7,2,18,61.95133333333335
2018,7,2,19,27.87416666666665
2018,7,2,20,10.649416666666657
2018,7,2,21,3.4600000000000017
2018,7,2,22,0.0
2018,7,2,23,0.0
2018,7,3,0,0.0
2018,7,3,1,0.0
2018,7,3,2,2.8175000000000012
2018,7,3,3,18.067333333333334
2018,7,3,4,35.23566666666667
2018,7,3,5,41.75933333333333
2018,7,3,6,85.6173333333333
2018,7,3,7,89.15700000000002
2018,7,3,8,107.62283333333336
2018,7,3,9,202.9055833333333
2018,7,3,10,371.67050000000006
2018,7,3,11,362.17316666666665
2018,7,3,12,342.77916666666664
2018,7,3,13,559.6539999999999
2018,7,3,14,460.41499999999985
2018,7,3,15,372.22433333333356
2018,7,3,16,240.88216666666665
2018,7,3,17,95.73783333333333
2018,7,3,18,45.29849999999998
2018,7,3,19,27.976333333333343
2018,7,3,20,9.562
2018,7,3,21,0.694666666666667
2018,7,3,22,0.0
2018,7,3,23,0.0
2018,7,4,0,0.0
2018,7,4,1,1.247333333333333
2018,7,4,2,8.055666666666667
2018,7,4,3,30.78150000000001
2018,7,4,4,47.24216666666666
2018,7,4,5,78.08916666666664
2018,7,4,6,107.90716666666664
2018,7,4,7,148.07133333333334
2018,7,4,8,215.08
2018,7,4,9,258.8545
2018,7,4,10,325.27733333333333
2018,7,4,11,361.01583333333326
2018,7,4,12,559.4546666666666
2018,7,4,13,528.6915000000001
2018,7,4,14,460.44100000000014
2018,7,4,15,372.82916666666665
2018,7,4,16,275.15233333333333
2018,7,4,17,179.22091666666665
2018,7,4,18,92.541
2018,7,4,19,33.33033333333333
2018,7,4,20,9.136666666666667
2018,7,4,21,1.9166666666666663
2018,7,4,22,0.0
2018,7,4,23,0.0
2018,7,5,0,0.0
2018,7,5,1,2.9843333333333337
2018,7,5,2,13.550999999999995
2018,7,5,3,46.3025
2018,7,5,4,117.39083333333336
2018,7,5,5,212.63516666666663
2018,7,5,6,313.03916666666663
2018,7,5,7,411.7448333333333
2018,7,5,8,493.167
2018,7,5,9,551.4889166666663
2018,7,5,10,587.2779999999998
2018,7,5,11,596.5181666666665
2018,7,5,12,577.6901666666666
2018,7,5,13,528.3059166666668
2018,7,5,14,460.09400000000005
2018,7,5,15,330.4894999999999
2018,7,5,16,134.33983333333333
2018,7,5,17,25.89875
2018,7,5,18,21.2845
2018,7,5,19,11.748999999999995
2018,7,5,20,1.8649999999999995
2018,7,5,21,0.0
2018,7,5,22,0.0
2018,7,5,23,0.0
2018,7,6,0,0.0
2018,7,6,1,0.8751666666666668
2018,7,6,2,8.306416666666669
2018,7,6,3,26.433000000000003
2018,7,6,4,37.02416666666666
2018,7,6,5,97.86916666666664
2018,7,6,6,97.14116666666663
2018,7,6,7,125.60183333333336
2018,7,6,8,257.7920000000001
2018,7,6,9,244.15116666666668
2018,7,6,10,251.69858333333323
2018,7,6,11,266.0285
2018,7,6,12,251.21566666666664
2018,7,6,13,193.27949999999996
2018,7,6,14,144.13991666666666
2018,7,6,15,173.40983333333324
2018,7,6,16,90.80383333333332
2018,7,6,17,88.84733333333334
2018,7,6,18,58.78599999999997
2018,7,6,19,32.70033333333334
2018,7,6,20,8.828000000000003
2018,7,6,21,0.2956666666666666
2018,7,6,22,0.0
2018,7,6,23,0.0
2018,7,7,0,0.0
2018,7,7,1,0.4619999999999998
2018,7,7,2,3.0368333333333366
2018,7,7,3,9.599666666666668
2018,7,7,4,20.93733333333334
2018,7,7,5,90.8425
2018,7,7,6,114.1616666666667
2018,7,7,7,124.63591666666667
2018,7,7,8,296.6431666666666
2018,7,7,9,250.83
2018,7,7,10,283.78766666666667
2018,7,7,11,405.6958333333332
2018,7,7,12,293.00166666666667
2018,7,7,13,451.94666666666666
2018,7,7,14,420.9195
2018,7,7,15,339.43308333333334
2018,7,7,16,238.8626666666668
2018,7,7,17,181.7878333333334
2018,7,7,18,88.2943333333333
2018,7,7,19,32.41683333333332
2018,7,7,20,9.020500000000002
2018,7,7,21,0.9390000000000004
2018,7,7,22,0.0
2018,7,7,23,0.0
2018,7,8,0,0.0
2018,7,8,1,1.2220000000000002
2018,7,8,2,9.0725
2018,7,8,3,36.05225
2018,7,8,4,109.47633333333332
2018,7,8,5,204.20583333333332
2018,7,8,6,306.03833333333324
2018,7,8,7,395.92183333333344
2018,7,8,8,415.5923333333333
2018,7,8,9,378.4523333333333
2018,7,8,10,341.14466666666686
2018,7,8,11,261.04866666666675
2018,7,8,12,276.16916666666657
2018,7,8,13,308.48366666666664
2018,7,8,14,145.12416666666667
2018,7,8,15,78.88675000000003
2018,7,8,16,49.275166666666664
2018,7,8,17,47.38416666666665
2018,7,8,18,20.101499999999994
2018,7,8,19,21.80608333333334
2018,7,8,20,8.184833333333332
2018,7,8,21,0.0
2018,7,8,22,0.0
2018,7,8,23,0.0
2018,7,9,0,0.0
2018,7,9,1,0.0
2018,7,9,2,2.186166666666666
2018,7,9,3,8.262333333333332
2018,7,9,4,19.701666666666664
2018,7,9,5,38.49133333333335
2018,7,9,6,111.34300000000003
2018,7,9,7,171.1705000000001
2018,7,9,8,276.10475
2018,7,9,9,266.82666666666665
2018,7,9,10,251.5245
2018,7,9,11,348.90466666666674
2018,7,9,12,303.88891666666666
2018,7,9,13,262.8496666666667
2018,7,9,14,395.0916666666668
2018,7,9,15,373.7683333333334
2018,7,9,16,272.8624166666668
2018,7,9,17,173.57716666666664
2018,7,9,18,87.39316666666666
2018,7,9,19,30.628000000000004
2018,7,9,20,8.962750000000002
2018,7,9,21,1.3249999999999995
2018,7,9,22,0.0
2018,7,9,23,0.0
2018,7,10,0,0.0
2018,7,10,1,1.6851666666666665
2018,7,10,2,10.011666666666672
2018,7,10,3,40.086666666666666
2018,7,10,4,108.54983333333332
2018,7,10,5,202.44216666666665
2018,7,10,6,304.15949999999987
2018,7,10,7,401.1663333333333
2018,7,10,8,483.3093333333332
2018,7,10,9,544.4374999999999
2018,7,10,10,581.2293333333333
2018,7,10,11,589.8909999999995
2018,7,10,12,573.9522499999998
2018,7,10,13,528.9038333333334
2018,7,10,14,457.1976666666667
2018,7,10,15,369.0070000000002
2018,7,10,16,271.0541666666666
2018,7,10,17,171.6473333333333
2018,7,10,18,85.99083333333333
2018,7,10,19,30.30583333333333
2018,7,10,20,7.534499999999999
2018,7,10,21,0.5528333333333333
2018,7,10,22,0.0
2018,7,10,23,0.0
2018,7,11,0,0.0
2018,7,11,1,0.6684999999999998
2018,7,11,2,7.116333333333336
2018,7,11,3,28.877999999999997
2018,7,11,4,78.58400000000002
2018,7,11,5,155.947
2018,7,11,6,181.6335
2018,7,11,7,273.24783333333323
2018,7,11,8,355.23008333333325
2018,7,11,9,592.7598333333333
2018,7,11,10,572.9545
2018,7,11,11,583.6998333333332
2018,7,11,12,566.1920833333331
2018,7,11,13,519.6643333333334
2018,7,11,14,451.9091666666666
2018,7,11,15,341.17100000000016
2018,7,11,16,250.30874999999997
2018,7,11,17,168.12166666666667
2018,7,11,18,61.87350000000001
2018,7,11,19,39.463083333333344
2018,7,11,20,8.403166666666667
2018,7,11,21,0.6816666666666671
2018,7,11,22,0.0
2018,7,11,23,0.0
2018,7,12,0,0.0
2018,7,12,1,0.32133333333333336
2018,7,12,2,12.907666666666666
2018,7,12,3,65.00116666666666
2018,7,12,4,119.64300000000004
2018,7,12,5,93.11916666666664
2018,7,12,6,256.63433333333336
2018,7,12,7,208.71008333333333
2018,7,12,8,266.2216666666666
2018,7,12,9,247.43350000000007
2018,7,12,10,377.96400000000006
2018,7,12,11,560.3427499999998
2018,7,12,12,576.5583333333333
2018,7,12,13,463.52916666666664
2018,7,12,14,307.7505
2018,7,12,15,301.8947500000002
2018,7,12,16,268.8214999999999
2018,7,12,17,169.87083333333334
2018,7,12,18,73.32733333333333
2018,7,12,19,43.90883333333333
2018,7,12,20,12.109166666666667
2018,7,12,21,1.1061666666666663
2018,7,12,22,0.0
2018,7,12,23,0.0
2018,7,13,0,0.0
2018,7,13,1,0.5784999999999999
2018,7,13,2,4.723333333333335
2018,7,13,3,30.171
2018,7,13,4,97.70166666666664
2018,7,13,5,189.7923333333333
2018,7,13,6,176.69150000000005
2018,7,13,7,264.9603333333333
2018,7,13,8,471.57300000000015
2018,7,13,9,524.5673333333332
2018,7,13,10,563.5475
2018,7,13,11,551.90125
2018,7,13,12,569.5059999999999
2018,7,13,13,516.8451666666671
2018,7,13,14,444.11
2018,7,13,15,363.63425
2018,7,13,16,260.8296666666667
2018,7,13,17,161.4031666666667
2018,7,13,18,77.85733333333334
2018,7,13,19,22.011916666666664
2018,7,13,20,8.506166666666667
2018,7,13,21,0.6430000000000003
2018,7,13,22,0.0
2018,7,13,23,0.0
2018,7,14,0,0.0
2018,7,14,1,0.0
2018,7,14,2,5.558833333333332
2018,7,14,3,15.841500000000002
2018,7,14,4,33.079750000000004
2018,7,14,5,49.70033333333333
2018,7,14,6,118.35566666666664
2018,7,14,7,110.30016666666668
2018,7,14,8,117.11491666666666
2018,7,14,9,120.19616666666664
2018,7,14,10,168.63549999999995
2018,7,14,11,258.19083333333333
2018,7,14,12,224.17208333333335
2018,7,14,13,183.91150000000007
2018,7,14,14,170.26933333333338
2018,7,14,15,144.5958333333334
2018,7,14,16,166.90433333333337
2018,7,14,17,86.62133333333334
2018,7,14,18,86.18383333333333
2018,7,14,19,35.38983333333335
2018,7,14,20,10.172666666666675
2018,7,14,21,0.7321666666666667
2018,7,14,22,0.0
2018,7,14,23,0.0
2018,7,15,0,0.0
2018,7,15,1,0.3079999999999999
2018,7,15,2,6.910000000000001
2018,7,15,3,29.65033333333333
2018,7,15,4,73.69391666666667
2018,7,15,5,160.30933333333329
2018,7,15,6,167.45133333333325
2018,7,15,7,321.8165
2018,7,15,8,446.6012499999998
2018,7,15,9,475.30416666666673
2018,7,15,10,559.8669999999998
2018,7,15,11,629.0511666666666
2018,7,15,12,570.9595
2018,7,15,13,516.2151666666667
2018,7,15,14,265.1276666666667
2018,7,15,15,185.99600000000007
2018,7,15,16,131.25750000000002
2018,7,15,17,85.65600000000003
2018,7,15,18,51.84916666666666
2018,7,15,19,34.17966666666666
2018,7,15,20,8.969333333333337
2018,7,15,21,0.20533333333333328
2018,7,15,22,0.0
2018,7,15,23,0.0
2018,7,16,0,0.0
2018,7,16,1,0.5401666666666666
2018,7,16,2,10.152666666666667
2018,7,16,3,30.19
2018,7,16,4,90.95783333333334
2018,7,16,5,183.61550000000003
2018,7,16,6,282.2433333333332
2018,7,16,7,377.6418333333333
2018,7,16,8,456.5412500000001
2018,7,16,9,508.14583333333326
2018,7,16,10,563.1996666666669
2018,7,16,11,575.9923333333336
2018,7,16,12,567.4206666666668
2018,7,16,13,523.3058333333332
2018,7,16,14,441.65216666666663
2018,7,16,15,354.0528333333333
2018,7,16,16,251.78208333333333
2018,7,16,17,156.7313333333333
2018,7,16,18,73.58500000000005
2018,7,16,19,23.614166666666673
2018,7,16,20,6.138833333333326
2018,7,16,21,0.30799999999999994
2018,7,16,22,0.0
2018,7,16,23,0.0
2018,7,17,0,0.0
2018,7,17,1,0.4239999999999999
2018,7,17,2,7.592500000000001
2018,7,17,3,31.888666666666666
2018,7,17,4,94.93441666666669
2018,7,17,5,185.0695
2018,7,17,6,286.4001666666667
2018,7,17,7,375.5575
2018,7,17,8,465.80733333333336
2018,7,17,9,511.04200000000014
2018,7,17,10,590.9974999999997
2018,7,17,11,548.4655
2018,7,17,12,327.82625000000013
2018,7,17,13,318.31566666666674
2018,7,17,14,271.43350000000004
2018,7,17,15,75.09100000000005
2018,7,17,16,42.442166666666665
2018,7,17,17,44.30800000000001
2018,7,17,18,65.27100000000002
2018,7,17,19,29.40566666666668
2018,7,17,20,5.777333333333331
2018,7,17,21,0.0
2018,7,17,22,0.0
2018,7,17,23,0.0
2018,7,18,0,0.0
2018,7,18,1,0.0
2018,7,18,2,3.088166666666667
2018,7,18,3,23.987
2018,7,18,4,59.86708333333334
2018,7,18,5,49.5585
2018,7,18,6,91.84616666666666
2018,7,18,7,66.48100000000001
2018,7,18,8,91.67908333333335
2018,7,18,9,277.379
2018,7,18,10,274.2005000000001
2018,7,18,11,266.76216666666664
2018,7,18,12,264.11083333333335
2018,7,18,13,107.57233333333328
2018,7,18,14,56.765166666666644
2018,7,18,15,69.46716666666666
2018,7,18,16,101.87750000000004
2018,7,18,17,59.09366666666666
2018,7,18,18,20.706166666666654
2018,7,18,19,24.94049999999999
2018,7,18,20,10.28133333333333
2018,7,18,21,0.5531666666666666
2018,7,18,22,0.0
2018,7,18,23,0.0
2018,7,19,0,0.0
2018,7,19,1,0.0
2018,7,19,2,0.0
2018,7,19,3,3.23
2018,7,19,4,12.251499999999995
2018,7,19,5,24.51516666666667
2018,7,19,6,45.85249999999998
2018,7,19,7,68.59250000000003
2018,7,19,8,68.77133333333336
2018,7,19,9,140.32358333333335
2018,7,19,10,286.05316666666664
2018,7,19,11,340.78483333333327
2018,7,19,12,291.18716666666666
2018,7,19,13,268.24916666666667
2018,7,19,14,245.87550000000007
2018,7,19,15,181.1961666666666
2018,7,19,16,149.7185
2018,7,19,17,113.15099999999998
2018,7,19,18,51.55316666666664
2018,7,19,19,17.668500000000012
2018,7,19,20,3.783166666666669
2018,7,19,21,0.0
2018,7,19,22,0.0
2018,7,19,23,0.0
2018,7,20,0,0.0
2018,7,20,1,0.1155
2018,7,20,2,8.737666666666668
2018,7,20,3,44.6945
2018,7,20,4,77.70366666666662
2018,7,20,5,116.38725000000004
2018,7,20,6,263.23583333333335
2018,7,20,7,359.1361666666667
2018,7,20,8,439.38699999999983
2018,7,20,9,517.5598333333332
2018,7,20,10,547.3060000000004
