Dataset name: 'TUHHx'
Days: 194 
Period Length: 86400 seconds (Equivalent to 1 day) 
Sample rate: 300 seconds (5 minutes)
Samples per period 86400/300: 288 (After every 5 minutes)
File structure: First 288 current values in column presents first day, 
next 288 values present next day and so on. Current values are in milli-ampere. 

d = Day Number
c = Current I (mA)

d,c 
120,1.0159
120,1.008
120,1.0397
120,1.1187
120,0.96851
120,1.1148
120,1.1266
120,1.1187
120,1.1187
120,1.1464
120,1.182
120,1.2136
120,1.2413
120,1.2294
120,1.2848
120,1.348
120,1.3717
120,1.4745
120,1.5615
120,1.7077
120,1.7947
120,1.8105
120,1.9963
120,2.111
120,2.2493
120,2.7197
120,1.9212
120,1.9924
120,2.6486
120,3.8385
120,3.0795
120,2.87
120,2.953
120,4.2101
120,3.3127
120,2.9411
120,8.6138
120,5.8901
120,11.547
120,16.986
120,15.445
120,16.761
120,21.963
120,10.29
120,22.367
120,22.248
120,23.28
120,16.959
120,10.001
120,10.654
120,5.1311
120,7.2737
120,9.1317
120,19.524
120,10.543
120,11.27
120,6.0878
120,11.594
120,7.9813
120,11.741
120,4.1429
120,5.1707
120,7.9536
120,3.8187
120,4.9809
120,6.9575
120,9.353
120,10.44
120,10.175
120,10.42
120,8.2857
120,10.116
120,8.8668
120,8.7443
120,16.571
120,19.35
120,21.461
120,21.683
120,22.133
120,21.75
120,22.141
120,22.22
120,21.533
120,20.398
120,19.682
120,20.125
120,19.841
120,20.698
120,20.2
120,19.821
120,19.319
120,19.129
120,18.904
120,18.374
120,18.121
120,17.749
120,17.54
120,17.279
120,16.998
120,16.504
120,15.852
120,15.132
120,14.516
120,13.947
120,13.618
120,13.144
120,12.563
120,11.879
120,11.227
120,10.377
120,9.6258
120,8.9973
120,8.4082
120,7.9102
120,7.3172
120,6.7479
120,6.238
120,5.7043
120,5.0442
120,4.1745
120,3.4629
120,3.4155
120,2.5339
120,1.2176
120,1.7315
120,1.4864
120,0.35578
120,0.1937
120,0.13836
120,0.11859
120,0.075109
120,0.067203
120,0.035578
120,0.023719
120,0.027672
120,0.019765
120,0.023719
120,0.031625
120,0.035578
120,0.035578
120,0.019765
120,0.023719
120,0.031625
120,0.019765
120,0.023719
120,0.015812
120,0.015812
120,0.019765
120,0.015812
120,0.023719
120,0.019765
120,0.015812
120,0.027672
120,0.027672
120,0.011859
120,0.011859
120,0.015812
120,0.011859
120,0.019765
120,0.023719
120,0.011859
120,0.031625
120,0.027672
120,0.027672
120,0.0039531
120,0.0039531
120,0.0039531
120,0.015812
120,0
120,0
120,0
120,0
120,0
120,0
120,0
120,0
120,0
120,0
120,0
120,0
121,0.0039531
121,0.019765
121,0.027672
121,0.031625
121,0.023719
121,0.019765
121,0.019765
121,0.011859
121,0.0039531
121,0.019765
121,0.0079062
121,0.015812
121,0.0079062
121,0.015812
121,0.0079062
121,0.0079062
121,0.011859
121,0.0079062
121,0.023719
121,0.027672
121,0.019765
121,0.0079062
121,0.015812
121,0.0039531
121,0.023719
121,0.0079062
121,0.015812
121,0.019765
121,0.011859
121,0.0079062
121,0
121,0
121,0.0039531
121,0.015812
121,0.0079062
121,0
121,0.0079062
121,0.0039531
121,0.0039531
121,0.0039531
121,0.0039531
121,0.0079062
121,0.011859
121,0.011859
121,0.0079062
121,0.0039531
121,0.0039531
121,0.015812
121,0.011859
121,0.0079062
121,0.015812
121,0.015812
121,0.011859
121,0.0039531
121,0
121,0.0039531
121,0.0079062
121,0.023719
121,0.039531
121,0.023719
121,0.019765
121,0.027672
121,0.035578
121,0.11859
121,0.1937
121,0.15812
121,0.1937
121,0.26486
121,0.4131
121,0.53367
121,0.73528
121,0.54948
121,0.40322
121,0.47833
121,0.54553
121,0.61273
121,0.69179
121,0.77085
121,0.78667
121,0.89735
121,1.1583
121,1.4271
121,1.4745
121,1.2176
121,1.2808
121,0.95665
121,0.73923
121,0.75109
121,0.93688
121,1.3164
121,1.4468
121,1.7789
121,2.3205
121,1.7789
121,1.5615
121,1.7473
121,1.3678
121,1.2294
121,1.0634
121,0.96456
121,1.1069
121,1.7591
121,1.8501
121,2.443
121,2.8423
121,3.036
121,2.9806
121,3.1822
121,3.2811
121,3.3008
121,3.3325
121,3.1783
121,3.1941
121,3.285
121,3.4234
121,3.6566
121,3.8108
121,3.7396
121,3.8543
121,4.1666
121,3.6764
121,3.4076
121,3.4076
121,3.6171
121,4.9335
121,4.9532
121,4.6054
121,4.9295
121,4.3998
121,4.3524
121,4.72
121,4.7002
121,5.7755
121,5.8783
121,5.7873
121,6.9298
121,5.4988
121,5.6213
121,5.3327
121,4.9809
121,6.6768
121,7.4832
121,7.1037
121,4.0401
121,8.764
121,19.097
121,14.543
121,17.813
121,18.378
121,21.837
121,20.441
121,22.39
121,25.363
121,21.102
121,22.45
121,25.071
121,19.524
121,19.829
121,21.75
121,17.765
121,19.552
121,18.892
121,18.066
121,16.449
121,16.923
121,14.848
121,16.571
121,14.302
121,14.852
121,14.496
121,11.67
121,6.6768
121,8.1197
121,8.088
121,8.7364
121,8.009
121,8.8668
121,9.5191
121,8.2659
121,8.8945
121,6.8744
121,7.3132
121,11.555
121,26.28
121,23.549
121,18.659
121,24.557
121,21.457
121,23.991
121,23.651
121,23.24
121,22.987
121,22.651
121,22.394
121,21.975
121,21.485
121,19.244
121,20.864
121,20.604
121,20.299
121,19.516
121,19.354
121,19.014
121,18.599
121,17.998
121,17.378
121,17.042
121,16.785
121,16.338
121,15.888
121,15.334
121,14.816
121,14.298
121,13.741
121,13.156
121,12.555
121,11.986
121,11.298
121,10.575
121,10.073
121,9.4558
121,8.8233
121,8.2857
121,7.8311
121,7.246
121,6.5898
121,5.9336
121,5.3327
121,4.7872
121,4.2259
121,3.6685
121,3.1269
121,2.6446
121,1.9173
121,0.30834
121,0.11464
121,0.075109
121,0.055343
121,0.039531
121,0.019765
121,0.015812
121,0.011859
121,0.023719
121,0.019765
121,0.027672
121,0.027672
121,0.015812
121,0.015812
121,0.027672
121,0.011859
121,0.011859
121,0.015812
121,0.0039531
121,0.0079062
121,0.015812
121,0.011859
121,0.0039531
121,0.019765
121,0.015812
121,0.015812
121,0.023719
121,0.011859
121,0.0079062
121,0.0039531
121,0.0039531
121,0.015812
121,0.015812
121,0.011859
121,0.019765
121,0.023719
121,0.027672
121,0.019765
121,0.0079062
121,0
121,0.011859
121,0
121,0
121,0
121,0
121,0
121,0
121,0
121,0
121,0
121,0
121,0
121,0
121,0
122,0.0079062
122,0.015812
122,0.0079062
122,0.011859
122,0.011859
122,0.011859
122,0
122,0
122,0.0079062
122,0.0039531
122,0.015812
122,0.011859
122,0.0079062
122,0.0039531
122,0
122,0.0039531
122,0.011859
122,0
122,0.011859
122,0.0079062
122,0.0079062
122,0
122,0
122,0.0039531
122,0.0079062
122,0.0039531
122,0.011859
122,0.015812
122,0.0039531
122,0.0079062
122,0.0079062
122,0.0039531
122,0.0079062
122,0.0079062
122,0.0079062
122,0.0039531
122,0.0039531
122,0.011859
122,0
122,0.0039531
122,0.0039531
122,0
122,0.011859
122,0
122,0.011859
122,0
122,0
122,0
122,0
122,0.011859
122,0.0079062
122,0.0039531
122,0.0039531
122,0.0039531
122,0.0039531
122,0.023719
122,0.031625
122,0.059296
122,0.079062
122,0.11859
122,0.15812
122,0.19765
122,0.22928
122,0.2609
122,0.29648
122,0.3874
122,1.0713
122,0.47833
122,0.42298
122,0.45065
122,0.47833
122,0.506
122,0.53367
122,1.0397
122,0.61273
122,0.61273
122,0.60878
122,0.6404
122,0.6404
122,0.66807
122,0.66412
122,0.68784
122,0.67993
122,0.7076
122,0.71946
122,0.69179
122,0.70365
122,0.71946
122,0.73132
122,0.77876
122,0.78667
122,0.77085
122,0.78667
122,0.79457
122,0.77876
122,0.79457
122,0.78667
122,0.78667
122,0.78667
122,0.78667
122,0.79457
122,0.77876
122,0.78271
122,0.759
122,0.7669
122,0.77085
122,0.759
122,0.78667
122,0.77876
122,0.75504
122,0.79062
122,0.8341
122,0.83806
122,0.85782
122,0.86968
122,0.87759
122,0.86178
122,0.90921
122,0.91712
122,0.96851
122,0.9606
122,1.0001
122,1.0436
122,1.1029
122,1.1464
122,1.265
122,1.3006
122,1.4547
122,1.5101
122,1.8066
122,1.8342
122,2.0279
122,2.1703
122,2.5102
122,2.7276
122,2.0398
122,2.4984
122,2.7237
122,2.3402
122,1.8421
122,2.1189
122,2.6802
122,3.2613
122,3.3839
122,14.034
122,4.3958
122,13.452
122,20.054
122,23.746
122,26.972
122,16.702
122,24.976
122,18.856
122,3.3404
122,10.314
122,18.979
122,11.887
122,18.939
122,23.944
122,19.58
122,12.346
122,10.614
122,6.7282
122,17.813
122,20.058
122,11.361
122,15.891
122,11.567
122,13.721
122,4.1626
122,13.535
122,7.6493
122,8.5585
122,8.6019
122,9.4202
122,9.0368
122,9.7997
122,9.1593
122,9.6218
122,8.5189
122,4.1468
122,7.5781
122,21.967
122,26.004
122,24.778
122,25.743
122,25.513
122,25.391
122,24.482
122,23.817
122,23.608
122,21.623
122,23.877
122,21.742
122,12.915
122,21.074
122,21.39
122,20.991
122,20.651
122,20.351
122,19.916
122,19.659
122,19.109
122,18.528
122,18.176
122,17.591
122,16.935
122,16.421
122,16.038
122,15.496
122,15.101
122,14.437
122,13.769
122,13.184
122,12.642
122,12.116
122,11.464
122,10.828
122,10.203
122,9.7365
122,9.0605
122,8.4992
122,7.9734
122,7.3963
122,6.8784
122,6.3289
122,5.6846
122,5.1035
122,4.6093
122,4.0717
122,3.5499
122,3.0518
122,2.5774
122,1.8659
122,0.31625
122,0.1265
122,0.071156
122,0.047437
122,0.035578
122,0.015812
122,0.019765
122,0.019765
122,0.011859
122,0.031625
122,0.027672
122,0.027672
122,0.023719
122,0.015812
122,0.015812
122,0.027672
122,0.011859
122,0.019765
122,0.0039531
122,0.011859
122,0.015812
122,0.015812
122,0.023719
122,0.011859
122,0.015812
122,0.015812
122,0.0079062
122,0.019765
122,0.011859
122,0.0079062
122,0.0039531
122,0.015812
122,0.0079062
122,0.015812
122,0.0079062
122,0.023719
122,0.015812
122,0.0079062
122,0.0079062
122,0
122,0.0079062
122,0
122,0
122,0
122,0
122,0
122,0
122,0
122,0
122,0
122,0
122,0
122,0
122,0
123,0.015812
123,0.023719
123,0.0079062
123,0.015812
123,0.011859
123,0
123,0
123,0
123,0.0039531
123,0
123,0.0039531
123,0.0039531
123,0.015812
123,0
123,0.0079062
123,0.0079062
123,0.0039531
123,0.0079062
123,0.0039531
123,0
123,0
123,0.0039531
123,0.0039531
123,0.015812
123,0.0079062
123,0.011859
123,0.0079062
123,0.0079062
123,0.0039531
123,0
123,0
123,0.0079062
123,0.0039531
123,0.0039531
123,0.015812
123,0
123,0.0039531
123,0.0079062
123,0
123,0.0039531
123,0.0039531
123,0.0039531
123,0
123,0.0079062
123,0.0039531
123,0
123,0
123,0.0039531
123,0
123,0
123,0.0039531
123,0
123,0
123,0.0039531
123,0
123,0
123,0.027672
123,0.039531
123,0.06325
123,0.090921
123,0.14626
123,0.18975
123,0.21742
123,0.24509
123,0.27672
123,0.36369
123,1.1148
123,0.46647
123,0.40322
123,0.43484
123,0.46251
123,0.48228
123,0.5139
123,1.0911
123,0.57715
123,0.56134
123,0.59692
123,0.60482
123,0.61668
123,0.62854
123,0.64831
123,0.65226
123,0.66412
123,0.67993
123,0.69575
123,0.70365
123,0.6997
123,0.71551
123,0.71946
123,0.74318
123,0.7669
123,0.77085
123,0.76295
123,0.77085
123,0.78667
123,0.79457
123,0.77481
123,0.78271
123,0.78667
123,0.78667
123,0.78271
123,0.77481
123,0.77481
123,0.78271
123,0.77481
123,0.77876
123,0.75504
123,0.77085
123,0.77085
123,0.79062
123,0.76295
123,0.77085
123,0.79062
123,0.85782
123,0.80643
123,0.86968
123,0.87364
123,0.86178
123,0.87759
123,0.87759
123,0.93293
123,0.92503
123,0.9527
123,0.9527
123,0.98432
123,0.97246
123,0.98828
123,1.0357
123,1.0555
123,1.0911
123,1.1069
123,1.1464
123,1.182
123,1.1741
123,1.2452
123,1.2966
123,1.3678
123,1.4429
123,1.514
123,1.518
123,1.4785
123,1.5219
123,1.605
123,1.6801
123,10.903
123,24.371
123,16.575
123,18.678
123,21.323
123,24.64
123,21.058
123,22.106
123,25.64
123,21.521
123,21.663
123,24.731
123,20.094
123,20.228
123,21.418
123,17.935
123,19.267
123,18.947
123,17.659
123,15.706
123,16.876
123,14.769
123,15.907
123,14.603
123,14.03
123,14.03
123,11.179
123,5.6174
123,7.3923
123,7.337
123,8.5031
123,7.3409
123,8.2778
123,8.428
123,7.6295
123,7.926
123,5.6885
123,5.8229
123,20.967
123,25.071
123,24.584
123,24.339
123,24.221
123,23.869
123,23.576
123,23.102
123,22.782
123,22.501
123,22.209
123,21.912
123,21.521
123,21.019
123,20.864
123,20.457
123,20.224
123,20.078
123,19.54
123,18.923
123,18.564
123,18.066
123,17.647
123,17.141
123,16.666
123,16.204
123,15.698
123,15.164
123,14.642
123,14.14
123,13.599
123,13.033
123,12.393
123,11.733
123,11.132
123,10.499
123,9.9144
123,9.3096
123,8.6771
123,8.1118
123,7.5583
123,6.9891
123,6.4159
123,5.8783
123,5.3485
123,4.7793
123,4.2417
123,3.712
123,3.202
123,2.7395
123,2.2651
123,1.5496
123,0.1858
123,0.079062
123,0.043484
123,0.047437
123,0.043484
123,0.035578
123,0.043484
123,0.039531
123,0.055343
123,0.043484
123,0.043484
123,0.039531
123,0.039531
123,0.035578
123,0.035578
123,0.043484
123,0.031625
123,0.023719
123,0.027672
123,0.027672
123,0.031625
123,0.031625
123,0.035578
123,0.035578
123,0.031625
123,0.031625
123,0.027672
123,0.027672
123,0.019765
123,0.019765
123,0.027672
123,0.027672
123,0.039531
123,0.035578
123,0.035578
123,0.025695
123,0.019765
123,0.015812
123,0.019765
123,0.011859
123,0.023719
123,0.015812
123,0
123,0
123,0
123,0
123,0
123,0
123,0
123,0
123,0
123,0
123,0
123,0
124,0.027672
124,0.027672
124,0.015812
124,0.011859
124,0.015812
124,0.027672
124,0.019765
124,0.015812
124,0.027672
124,0.015812
124,0.0039531
124,0.019765
124,0.015812
124,0.019765
124,0.035578
124,0.027672
124,0.023719
124,0.019765
124,0.011859
124,0.019765
124,0.015812
124,0.011859
124,0.023719
124,0.015812
124,0.015812
124,0.027672
124,0.015812
124,0.019765
124,0.023719
124,0.015812
124,0.023719
124,0.027672
124,0.019765
124,0.023719
124,0.011859
124,0.011859
124,0.011859
124,0.011859
124,0.015812
124,0.015812
124,0.015812
124,0.015812
124,0.015812
124,0.0079062
124,0.011859
124,0.011859
124,0.019765
124,0.015812
124,0.011859
124,0.011859
124,0.011859
124,0.0039531
124,0.015812
124,0.023719
124,0.011859
124,0.015812
124,0.023719
124,0.023719
124,0.047437
124,0.075109
124,0.11464
124,0.13836
124,0.16998
124,0.18975
124,0.23323
124,0.31229
124,0.97246
124,0.41508
124,0.35578
124,0.38345
124,0.40322
124,0.42693
124,0.4467
124,1.0159
124,0.55343
124,0.506
124,0.52972
124,0.54157
124,0.55739
124,0.57715
124,0.58111
124,0.57715
124,0.58901
124,0.59692
124,0.61273
124,0.62459
124,0.6325
124,0.6325
124,0.64831
124,0.66412
124,0.68389
124,0.69179
124,0.69179
124,0.7076
124,0.69179
124,0.6997
124,0.6997
124,0.7076
124,0.7076
124,0.69575
124,0.69575
124,0.70365
124,0.70365
124,0.6997
124,0.7076
124,0.6997
124,0.7076
124,0.69179
124,0.68389
124,0.70365
124,0.70365
124,0.70365
124,0.70365
124,0.7076
124,0.6997
124,0.70365
124,0.71551
124,0.72342
124,0.71946
124,0.759
124,0.83806
124,0.85387
124,0.86573
124,0.86178
124,0.90921
124,0.91317
124,0.9606
124,0.95665
124,0.99618
124,1.0515
124,1.0713
124,1.1543
124,1.182
124,1.1583
124,1.2334
124,1.3124
124,1.4034
124,1.431
124,1.5457
124,1.5852
124,1.601
124,1.6129
124,1.6682
124,1.7789
124,9.9381
124,24.347
124,16.129
124,18.465
124,20.588
124,24.13
124,21.319
124,21.465
124,25.201
124,21.797
124,20.868
124,23.991
124,20.477
124,19.532
124,20.868
124,18.038
124,18.761
124,18.627
124,17.042
124,15.595
124,16.884
124,14.939
124,15.453
124,15.184
124,13.95
124,13.99
124,11.227
124,6.0285
124,7.8113
124,7.8667
124,9.1554
124,8.0564
124,8.7917
124,8.8984
124,8.3608
124,8.432
124,6.3724
124,6.6294
124,20.477
124,24.64
124,23.924
124,23.517
124,21.28
124,23.153
124,22.936
124,22.307
124,22.035
124,21.386
124,21.228
124,21.185
124,20.6
124,20.272
124,19.841
124,19.509
124,19.327
124,18.698
124,18.504
124,18.129
124,17.532
124,16.184
124,16.856
124,16.109
124,16.172
124,15.536
124,15.049
124,14.512
124,13.911
124,13.298
124,12.523
124,10.634
124,11.104
124,10.812
124,10.235
124,9.6298
124,9.0249
124,8.4478
124,7.8785
124,7.3211
124,6.8863
124,6.3289
124,5.7755
124,5.2774
124,4.7714
124,4.2693
124,3.6843
124,3.204
124,2.7988
124,2.3007
124,1.9133
124,1.2966
124,0.29253
124,0.17394
124,0.098827
124,0.094874
124,0.075109
124,0.039531
124,0.039531
124,0.039531
124,0.027672
124,0.043484
124,0.05139
124,0.039531
124,0.039531
124,0.043484
124,0.039531
124,0.039531
124,0.039531
124,0.039531
124,0.015812
124,0.035578
124,0.047437
124,0.031625
124,0.039531
124,0.039531
124,0.039531
124,0.039531
124,0.039531
124,0.043484
124,0.035578
124,0.019765
124,0.035578
124,0.035578
124,0.031625
124,0.035578
124,0.035578
124,0.039531
124,0.039531
124,0.039531
124,0.031625
124,0.031625
124,0.027672
124,0.039531
124,0
124,0
124,0
124,0
124,0
124,0
124,0
124,0
124,0
124,0
124,0
124,0
125,0.039531
125,0.035578
125,0.039531
125,0.043484
125,0.031625
125,0.023719
125,0.027672
125,0.027672
125,0.027672
125,0.031625
125,0.027672
125,0.039531
125,0.035578
125,0.039531
125,0.039531
125,0.027672
125,0.031625
125,0.023719
125,0.031625
125,0.023719
125,0.027672
125,0.039531
125,0.035578
125,0.031625
125,0.027672
125,0.031625
125,0.027672
125,0.031625
125,0.023719
125,0.035578
125,0.035578
125,0.031625
125,0.015812
125,0.023719
125,0.031625
125,0.035578
125,0.035578
125,0.035578
125,0.031625
125,0.031625
125,0.015812
125,0.023719
125,0.019765
125,0.031625
125,0.023719
125,0.027672
125,0.015812
125,0.031625
125,0.027672
125,0.015812
125,0.023719
125,0.023719
125,0.027672
125,0.039531
125,0.031625
125,0.035578
125,0.039531
125,0.083015
125,0.11464
125,0.13836
125,0.15812
125,0.1858
125,0.18975
125,0.19765
125,0.20951
125,0.22928
125,0.53367
125,0.253
125,0.22928
125,0.30834
125,0.34392
125,0.35973
125,0.41508
125,0.77481
125,0.54948
125,0.48228
125,0.43484
125,0.46251
125,0.42693
125,0.42298
125,0.59296
125,0.61668
125,0.64831
125,0.68389
125,0.71156
125,0.71551
125,0.73132
125,0.73923
125,0.759
125,0.78271
125,0.79655
125,0.82224
125,0.83015
125,0.84992
125,0.85387
125,0.86968
125,0.86573
125,0.8934
125,0.90526
125,0.93688
125,0.94084
125,0.9606
125,0.99223
125,1.012
125,1.0278
125,1.0278
125,1.0436
125,1.0594
125,1.0831
125,1.1069
125,1.1187
125,1.1938
125,1.3717
125,1.6682
125,2.1703
125,2.4984
125,2.2098
125,2.2612
125,1.937
125,1.8975
125,1.9331
125,2.0279
125,2.1268
125,2.1149
125,2.1584
125,2.2612
125,2.3679
125,2.5577
125,2.5814
125,2.8897
125,3.5499
125,4.3603
125,3.9373
125,3.6922
125,3.8938
125,4.6212
125,5.2576
125,4.1745
125,4.214
125,5.562
125,4.5144
125,3.9768
125,4.0796
125,5.06
125,9.9341
125,20.125
125,14.5
125,16.943
125,18.445
125,19.868
125,19.086
125,17.524
125,10.693
125,10.879
125,16.528
125,19.817
125,18.101
125,16.314
125,17.852
125,17.105
125,17.014
125,17.22
125,16.362
125,15.085
125,13.583
125,7.5544
125,14.745
125,15.571
125,10.926
125,14.251
125,12.302
125,9.1119
125,10.432
125,9.863
125,11.116
125,9.8748
125,9.9737
125,9.1831
125,9.8116
125,10.25
125,7.6611
125,8.5387
125,18.706
125,19.975
125,17.607
125,20.872
125,18.172
125,19.133
125,19.524
125,17.971
125,17.311
125,13.701
125,8.8826
125,11.476
125,10.879
125,13.974
125,8.4399
125,9.3254
125,15.84
125,14.623
125,18.204
125,18.378
125,16.544
125,16.591
125,13.867
125,5.2616
125,2.3798
125,2.1703
125,1.9726
125,1.9568
125,2.2928
125,2.3007
125,6.4436
125,10.883
125,10.08
125,10.385
125,9.9974
125,10.065
125,9.5823
125,8.6968
125,7.6493
125,5.2379
125,3.712
125,2.19
125,2.0517
125,1.4587
125,1.6603
125,1.6445
125,2.7395
125,0.91712
125,0.60482
125,0.75109
125,0.41903
125,0.17789
125,0.14626
125,0.1858
125,0.23719
125,0.19765
125,0.19765
125,0.2609
125,0.37159
125,0.37554
125,0.15417
125,0.047437
125,0.039531
125,0.043484
125,0.039531
125,0.031625
125,0.027672
125,0.031625
125,0.031625
125,0.039531
125,0.047437
125,0.039531
125,0.023719
125,0.039531
125,0.039531
125,0.031625
125,0.027672
125,0.031625
125,0.027672
125,0.023719
125,0.031625
125,0.023719
125,0.031625
125,0.027672
125,0.039531
125,0.035578
125,0.031625
125,0.015812
125,0.027672
125,0.027672
125,0.031625
125,0.027672
125,0.031625
125,0.027672
125,0
125,0
125,0
125,0
125,0
125,0
125,0
125,0
125,0
125,0
125,0
125,0
126,0.031625
126,0.031625
126,0.023719
126,0.015812
126,0.019765
126,0.027672
126,0.031625
126,0.023719
126,0.035578
126,0.035578
126,0.035578
126,0.031625
126,0.027672
126,0.015812
126,0.0039531
126,0.015812
126,0.027672
126,0.0039531
126,0.015812
126,0.027672
126,0.023719
126,0.027672
126,0.019765
126,0.027672
126,0.019765
126,0.011859
126,0.023719
126,0.015812
126,0.023719
126,0.027672
126,0.023719
126,0.019765
126,0.011859
126,0.015812
126,0.015812
126,0.023719
126,0.027672
126,0.027672
126,0.019765
126,0.011859
126,0.015812
126,0.023719
126,0.019765
126,0.027672
126,0.019765
126,0.031625
126,0.031625
126,0.019765
126,0.023719
126,0.0039531
126,0.015812
126,0.019765
126,0.019765
126,0.027672
126,0.015812
126,0.023719
126,0.019765
126,0.035578
126,0.047437
126,0.067203
126,0.083015
126,0.075109
126,0.14626
126,0.15812
126,0.10278
126,0.090921
126,0.090921
126,0.11069
126,0.17394
126,0.22928
126,0.26881
126,0.35973
126,0.43484
126,0.49414
126,0.67598
126,0.47833
126,0.48623
126,0.6997
126,0.67203
126,0.81039
126,0.90131
126,0.92898
126,0.99618
126,0.92503
126,0.73528
126,0.63645
126,0.60087
126,0.88154
126,0.87759
126,0.74318
126,0.6404
126,0.69575
126,0.62854
126,0.93688
126,1.4626
126,1.3203
126,1.8975
126,2.1268
126,2.4707
126,2.4905
126,2.5142
126,2.4272
126,2.4984
126,2.2849
126,2.2691
126,2.5814
126,2.6407
126,3.0044
126,3.0083
126,3.0083
126,2.8937
126,2.9016
126,3.2139
126,2.9925
126,3.1941
126,3.032
126,3.538
126,3.1032
126,3.8661
126,3.4076
126,2.862
126,3.3641
126,3.6527
126,3.3325
126,2.9411
126,2.7909
126,3.0202
126,3.1348
126,3.7594
126,3.8543
126,3.4827
126,4.6251
126,4.55
126,4.8623
126,4.8386
126,5.4316
126,4.6291
126,4.3445
126,4.8505
126,5.1193
126,5.2062
126,5.9336
126,5.6055
126,6.1629
126,6.068
126,7.1591
126,10.626
126,10.567
126,10.132
126,8.8312
126,8.9261
126,9.5981
126,7.7876
126,6.7559
126,11.713
126,14.109
126,12.223
126,16.397
126,19.718
126,15.239
126,10.242
126,12.48
126,10.966
126,14.745
126,16.204
126,13.966
126,14.156
126,16.117
126,13.571
126,14.057
126,11.847
126,7.1828
126,7.9734
126,8.0347
126,9.7207
126,8.7443
126,10.001
126,10.159
126,10.756
126,11.93
126,10.907
126,8.8391
126,13.634
126,9.7642
126,14.745
126,19.979
126,13.82
126,6.0838
126,6.9258
126,9.4519
126,18.22
126,8.9301
126,10.654
126,11.65
126,19.876
126,24.209
126,14.512
126,6.0759
126,4.1349
126,4.637
126,4.5065
126,5.9889
126,4.0598
126,3.9373
126,6.7203
126,16.113
126,11.476
126,13.263
126,17.647
126,14.346
126,4.214
126,8.3015
126,13.097
126,8.8431
126,10.159
126,9.9658
126,9.0684
126,8.6217
126,9.0605
126,8.2264
126,7.0444
126,7.3528
126,5.1904
126,4.8939
126,4.4038
126,2.6604
126,1.182
126,0.7669
126,0.5139
126,0.47833
126,0.86573
126,0.85782
126,0.2609
126,0.13836
126,0.075109
126,0.075109
126,0.083015
126,0.075109
126,0.05139
126,0.031625
126,0.027672
126,0.027672
126,0.027672
126,0.031625
126,0.039531
126,0.039531
126,0.039531
126,0.031625
126,0.039531
126,0.019765
126,0.015812
126,0.027672
126,0.019765
126,0.019765
126,0.035578
126,0.035578
126,0.031625
126,0.027672
126,0.027672
126,0.027672
126,0.027672
126,0.031625
126,0.015812
126,0.019765
126,0.015812
126,0.019765
126,0.031625
126,0.039531
126,0.027672
126,0.027672
126,0.031625
126,0.027672
126,0.0039531
126,0.011859
126,0.023719
126,0.011859
126,0
126,0
126,0
126,0
126,0
126,0
126,0
126,0
126,0
126,0
126,0
126,0
127,0.015812
127,0.031625
127,0.035578
127,0.027672
127,0.023719
127,0.0079062
127,0.011859
127,0.0039531
127,0.0079062
127,0.015812
127,0.015812
127,0.019765
127,0.031625
127,0.027672
127,0.031625
127,0.015812
127,0.0079062
127,0.0079062
127,0.011859
127,0.019765
127,0.023719
127,0.027672
127,0.011859
127,0.011859
127,0.019765
127,0.023719
127,0.011859
127,0.019765
127,0.019765
127,0.011859
127,0.015812
127,0.011859
127,0.015812
127,0.019765
127,0.0039531
127,0.015812
127,0.019765
127,0.019765
127,0.0039531
127,0.015812
127,0.0079062
127,0.011859
127,0.0039531
127,0.011859
127,0.019765
127,0.011859
127,0.011859
127,0.015812
127,0.011859
127,0.0039531
127,0.011859
127,0.0079062
127,0.015812
127,0.019765
127,0.023719
127,0.023719
127,0.035578
127,0.039531
127,0.047437
127,0.071156
127,0.094874
127,0.1265
127,0.14626
127,0.17394
127,0.20556
127,0.26486
127,0.61668
127,0.37159
127,0.35578
127,0.41112
127,0.55739
127,0.86573
127,0.66017
127,0.39136
127,0.48623
127,0.55739
127,0.60482
127,0.6404
127,0.71551
127,0.7669
127,0.86968
127,0.94874
127,1.0436
127,1.2729
127,1.3836
127,1.0159
127,0.99223
127,1.4034
127,1.4508
127,1.1464
127,1.265
127,1.3282
127,1.4192
127,1.095
127,1.3836
127,1.1938
127,1.178
127,1.352
127,1.7987
127,2.1861
127,2.6644
127,2.9016
127,2.7197
127,2.4984
127,2.0398
127,2.3402
127,2.2651
127,2.2533
127,1.8145
127,2.0596
127,2.3442
127,2.4391
127,2.6288
127,2.9174
127,3.3839
127,3.9808
127,3.8622
127,3.3522
127,2.9055
127,2.9727
127,2.953
127,3.5104
127,3.4155
127,3.6092
127,3.2178
127,3.1585
127,3.1704
127,3.3799
127,3.5143
127,3.4511
127,3.1862
127,4.0322
127,3.9689
127,3.7475
127,4.2931
127,3.9689
127,4.127
127,3.9847
127,3.791
127,4.2259
127,4.218
127,4.7161
127,5.0323
127,5.3327
127,9.274
127,17.789
127,13.583
127,14.429
127,13.927
127,16.085
127,16.121
127,14.389
127,14.334
127,13.085
127,11.697
127,11.891
127,11.851
127,7.9102
127,6.1945
127,8.262
127,10.037
127,11.654
127,11.444
127,11.239
127,11.717
127,12.769
127,11.733
127,12.591
127,12.061
127,11.128
127,10.239
127,8.4122
127,9.6891
127,9.2898
127,8.0327
